 host 	 metric 	 time 	 value 
 host54 	 m3 	 2019-10-19  07:13:44  +0000 	5800.0
 host54 	 m3 	 2019-10-19  07:13:44  +0000 	5900.0
 host54 	 m3 	 2019-10-19  07:13:45  +0000 	3900.0
 host42 	 m1 	 2019-10-19  07:13:41  +0000 	102.0
 host42 	 m1 	 2019-10-19  07:13:41  +0000 	91.0
 host42 	 m1 	 2019-10-19  07:13:41  +0000 	92.0
 host42 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host42 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host42 	 m1 	 2019-10-19  07:13:43  +0000 	69.0
 host42 	 m1 	 2019-10-19  07:13:43  +0000 	70.0
 host42 	 m1 	 2019-10-19  07:13:44  +0000 	58.0
 host0 	 m2 	 2019-10-19  07:13:43  +0000 	730.0
 host0 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host0 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host0 	 m2 	 2019-10-19  07:13:44  +0000 	530.0
 host0 	 m2 	 2019-10-19  07:13:44  +0000 	490.0
 host52 	 m1 	 2019-10-19  07:13:41  +0000 	96.0
 host52 	 m1 	 2019-10-19  07:13:41  +0000 	93.0
 host52 	 m1 	 2019-10-19  07:13:42  +0000 	90.0
 host52 	 m1 	 2019-10-19  07:13:42  +0000 	89.0
 host52 	 m1 	 2019-10-19  07:13:42  +0000 	85.0
 host52 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host52 	 m1 	 2019-10-19  07:13:42  +0000 	77.0
 host52 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host52 	 m1 	 2019-10-19  07:13:43  +0000 	81.0
 host52 	 m1 	 2019-10-19  07:13:43  +0000 	76.0
 host52 	 m1 	 2019-10-19  07:13:43  +0000 	70.0
 host52 	 m1 	 2019-10-19  07:13:44  +0000 	63.0
 host52 	 m1 	 2019-10-19  07:13:44  +0000 	56.0
 host52 	 m1 	 2019-10-19  07:13:44  +0000 	53.0
 host52 	 m1 	 2019-10-19  07:13:44  +0000 	54.0
 host52 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host61 	 m3 	 2019-10-19  07:13:41  +0000 	10100.0
 host61 	 m3 	 2019-10-19  07:13:41  +0000 	9300.0
 host61 	 m3 	 2019-10-19  07:13:42  +0000 	7500.0
 host61 	 m3 	 2019-10-19  07:13:42  +0000 	7500.0
 host61 	 m3 	 2019-10-19  07:13:43  +0000 	7000.0
 host61 	 m3 	 2019-10-19  07:13:43  +0000 	7400.0
 host61 	 m3 	 2019-10-19  07:13:43  +0000 	7900.0
 host61 	 m3 	 2019-10-19  07:13:43  +0000 	7000.0
 host61 	 m3 	 2019-10-19  07:13:44  +0000 	6700.0
 host61 	 m3 	 2019-10-19  07:13:44  +0000 	4200.0
 host61 	 m3 	 2019-10-19  07:13:45  +0000 	4000.0
 host84 	 m3 	 2019-10-19  07:13:41  +0000 	9900.0
 host84 	 m3 	 2019-10-19  07:13:41  +0000 	9100.0
 host84 	 m3 	 2019-10-19  07:13:42  +0000 	7500.0
 host84 	 m3 	 2019-10-19  07:13:42  +0000 	7800.0
 host84 	 m3 	 2019-10-19  07:13:42  +0000 	7500.0
 host84 	 m3 	 2019-10-19  07:13:42  +0000 	7500.0
 host84 	 m3 	 2019-10-19  07:13:42  +0000 	7400.0
 host84 	 m3 	 2019-10-19  07:13:43  +0000 	7200.0
 host84 	 m3 	 2019-10-19  07:13:43  +0000 	7900.0
 host84 	 m3 	 2019-10-19  07:13:43  +0000 	7000.0
 host84 	 m3 	 2019-10-19  07:13:44  +0000 	5600.0
 host84 	 m3 	 2019-10-19  07:13:44  +0000 	4600.0
 host84 	 m3 	 2019-10-19  07:13:44  +0000 	4300.0
 host84 	 m3 	 2019-10-19  07:13:45  +0000 	3600.0
 host84 	 m3 	 2019-10-19  07:13:45  +0000 	3800.0
 host84 	 m3 	 2019-10-19  07:13:45  +0000 	4000.0
 host32 	 m3 	 2019-10-19  07:13:42  +0000 	8800.0
 host32 	 m3 	 2019-10-19  07:13:42  +0000 	8800.0
 host32 	 m3 	 2019-10-19  07:13:43  +0000 	7200.0
 host32 	 m3 	 2019-10-19  07:13:44  +0000 	6800.0
 host32 	 m3 	 2019-10-19  07:13:44  +0000 	5600.0
 host32 	 m3 	 2019-10-19  07:13:44  +0000 	5800.0
 host32 	 m3 	 2019-10-19  07:13:44  +0000 	5700.0
 host32 	 m3 	 2019-10-19  07:13:44  +0000 	4400.0
